;t;H0;H1;H2;H3;H4;H5;H6;H7
1015;5075.0;-0.0;0.00656159436390101;0.0008942711468454946;-0.0;0.028496325628081035;0.005393610928933353;7.227642892733557e-06;4.9484519305860306e-05
1016;5080.0;-0.0;0.014855780772676198;0.001231604731633926;-0.0;0.02418379604474917;0.012207342090206689;1.1406129617236107e-05;6.284770082185171e-05
1017;5085.0;-0.0;0.023578026651743793;0.001161422581854444;-0.0;0.018167130660626512;0.019370443510214115;1.2654034431860847e-05;5.233519209861792e-05
1018;5090.0;-0.0;0.03142379942652202;0.0008331465249961964;-0.0;0.011457097505361665;0.025812165215349746;1.1089931594960947e-05;3.0192640686802363e-05
1019;5095.0;-0.0;0.037088566522429166;0.00039619838854833213;-0.0;0.0050644646086032835;0.03046175723200772;6.832395364889605e-06;8.665694137048546e-06
1020;5100.0;0.0;0.03926779536488343;-0.0;-0.0;-0.0;0.03224846958658212;-0.0;2.710505431213761e-20
1021;5105.0;0.006686871385016387;0.03709170781948583;-0.0;2.5576999958758555e-07;-0.0;0.03045856030413214;-0.0;1.2256722499075515e-05
1022;5110.0;0.01506860938933996;0.0314295435125685;-0.0;3.5235285440376e-07;-0.0;0.025806319404377262;-0.0;3.675909254879454e-05
1023;5115.0;0.023739256154622478;0.023585296510646354;-0.0;3.324079231508063e-07;-0.0;0.019363044905702065;-0.0;6.064585773645177e-05
1024;5120.0;0.031292853822515704;0.014862960880234281;-0.0;2.3859456453100666e-07;-0.0;0.012200034826491082;-0.0;7.105576564934193e-05
1025;5125.0;0.036323444534671415;0.006566530687847196;-0.0;1.1357213724664375e-07;-0.0;0.005388587185128877;-0.0;5.5127563874759794e-05
1026;5130.0;0.037425070432741334;4.445228907190568e-18;0.0;4.632211430296955e-23;-0.0;1.4094628242311558e-18;4.743384504624082e-20;-0.0
1027;5135.0;0.03373439900718347;-0.0;5.6617156052230833e-05;-0.0;0.0008232641409575306;-0.0;2.8289554821708592e-05;-0.0
1028;5140.0;0.026558599143680597;-0.0;7.248456420492946e-05;-0.0;0.001154303087675889;-0.0;5.915396877823541e-05;-0.0
1029;5145.0;0.017747465076721806;-0.0;6.117938856707586e-05;-0.0;0.0011153064935471968;-0.0;8.217523107195422e-05;-0.0
1030;5150.0;0.009150791040796084;-0.0;3.6278793247649865e-05;-0.0;0.0008284640119635709;-0.0;8.693533090523871e-05;-0.0
1031;5155.0;0.002618371270392472;-0.0;1.135994235563127e-05;-0.0;0.0004159652963171325;-0.0;6.301625748046274e-05;-0.0
1032;5160.0;0.0;8.402566836762659e-19;0.0;9.098986738083304e-24;-0.0;-0.0;-0.0;1.0842021724855044e-19
1033;5165.0;0.0025298130913008737;0.0010586735800114657;1.1253451515508054e-05;1.8153053598982956e-08;-0.0;0.0008470417616220449;-0.0;0.00038178891470957386
1034;5170.0;0.00897931291474996;0.0014782197489520224;3.6084067139995985e-05;2.4855817160246605e-08;-0.0;0.0011670138888602599;-0.0;0.0008027771915193253
1035;5175.0;0.017504343467995308;0.0014203819911214135;6.0932938337076434e-05;2.325009213238557e-08;-0.0;0.0011011060790159053;-0.0;0.0011190286344412489
1036;5180.0;0.02626074874868495;0.0010469037908193797;7.224115657036212e-05;1.64776799639944e-08;-0.0;0.0007905080293902376;-0.0;0.0011866070474873393
1037;5185.0;0.03340437275446697;0.0005195286323456613;5.6449813303465794e-05;7.680382103667688e-09;-0.0;0.0003764094372845165;-0.0;0.0008615762346695923
1038;5190.0;0.03709105948298937;-0.0;2.710505431213761e-20;2.0679515313825692e-24;-0.0;1.9651164376299768e-19;3.2526065174565133e-19;4.336808689942018e-19
1039;5195.0;0.036016732742548546;-0.0;-0.0;-0.0;0.00044485346857291207;-0.0;0.00038882612461118714;-0.0
1040;5200.0;0.031037635584034114;-0.0;-0.0;-0.0;0.0008931735178165175;-0.0;0.0008167494332780604;-0.0
1041;5205.0;0.023550090868984092;-0.0;-0.0;-0.0;0.0012089041716559232;-0.0;0.0011377992005754995;-0.0
1042;5210.0;0.014950421458936413;-0.0;-0.0;-0.0;0.0012559894540162342;-0.0;0.001206004701078382;-0.0
1043;5215.0;0.00663495021542906;-0.0;-0.0;-0.0;0.0008983733888225582;-0.0;0.0008753952093615901;-0.0
1044;5220.0;-0.0;3.2526065174565133e-19;-0.0;-0.0;4.336808689942018e-19;8.470329472543003e-21;-0.0;-0.0
1045;5225.0;-0.0;0.0004541409146118531;0.00039527039694154385;-0.0;-0.0;6.2333147107809e-05;-0.0;0.0054876642020484
1046;5230.0;-0.0;0.0009004353030956484;0.0008311992639196572;-0.0;-0.0;8.697713939441302e-05;-0.0;0.012441130537629316
1047;5235.0;-0.0;0.0012085257856638738;0.00115871162932445;-0.0;-0.0;8.349889884337326e-05;-0.0;0.01978741022700405
1048;5240.0;-0.0;0.0012480549825290158;0.001228732521546031;-0.0;-0.0;6.146534743825049e-05;-0.0;0.0264535144904339
1049;5245.0;-0.0;0.0008886655139035628;0.0008921869689745121;-0.0;-0.0;3.044340716260577e-05;-0.0;0.03136645454818019
1050;5250.0;-0.0;-0.0;8.673617379884035e-19;1.9852334701272664e-23;0.0;-0.0;1.734723475976807e-18;0.0334532416205042
1051;5255.0;0.001044783845639928;-0.0;-0.0;1.064044790658663e-08;0.005547360300499694;-0.0;0.005573137575277121;0.03198099165130051
1052;5260.0;0.0014393538710623754;-0.0;-0.0;2.2606757391214787e-08;0.012491533213247032;-0.0;0.012638229181452295;0.027577239478996773
1053;5265.0;0.0013579352877384765;-0.0;-0.0;3.1712397898377335e-08;0.019661600708420143;-0.0;0.020109270986624704;0.021209624665653935
1054;5270.0;0.0009747533071393595;-0.0;-0.0;3.3770838872567126e-08;0.02588664475619714;-0.0;0.02690025915889353;0.013845786773332909
1055;5275.0;0.0004640331407361571;-0.0;-0.0;2.459554975827706e-08;0.029995747326756184;-0.0;0.031925189866357985;0.00645336536409462
1056;5280.0;-0.0;0.0;-0.0;-0.0;0.03081799039027537;-0.0;0.03409805927711722;8.673617379884035e-19
1057;5285.0;-0.0;0.005452172544707454;0.00568011085771059;-0.0;0.02764006707687021;2.5622297887280936e-05;0.03267348497628701;-0.0
1058;5290.0;-0.0;0.012350861055610897;0.012861335644091098;-0.0;0.02157911515640564;5.06660626615229e-05;0.02826857021704948;-0.0
1059;5295.0;-0.0;0.019626558652303287;0.020415656177406385;-0.0;0.014209883558684027;6.787850479132083e-05;0.02184103966960332;-0.0
1060;5300.0;-0.0;0.026209758454377573;0.02721505427592129;-0.0;0.0071071212135076665;7.000683474526969e-05;0.014348618004147226;-0.0
1061;5305.0;-0.0;0.031030953581426733;0.03213151175790069;-0.0;0.0018455770506788797;4.979826299196448e-05;0.006749029890879887;-0.0
1062;5310.0;-0.0;0.033020637153043694;0.034037010441609415;1.5881867761018131e-22;3.469446951953614e-18;2.710505431213761e-20;-0.0;-0.0
1063;5315.0;7.497459351077764e-05;0.031453725387822005;0.032178204137890985;1.5309772179150277e-07;0.002611213122985897;-0.0;-0.0;0.00637237477982664
1064;5320.0;0.00010326216135450971;0.0269828269003575;0.027300434627903544;3.216157042269923e-07;0.008584336008001587;-0.0;-0.0;0.013668230105412963
1065;5325.0;9.738559472824723e-05;0.020604973404246628;0.02052371568538392;4.480594352860278e-07;0.016290562375124627;-0.0;-0.0;0.020963146916092038
1066;5330.0;6.986778482904087e-05;0.013317196613085806;0.012968061084068916;4.749344029481681e-07;0.02410108594443259;-0.0;-0.0;0.02733270615119693
1067;5335.0;3.323162285394151e-05;0.006116528240471455;0.005753484597695341;3.447460951929727e-07;0.030387100436003053;-0.0;-0.0;0.031852488750060734
1068;5340.0;5.929230630780102e-21;6.505213034913027e-19;1.734723475976807e-18;-0.0;0.03351979956991355;0.0;1.734723475976807e-18;0.0335980756520165
1069;5345.0;-0.0;-0.0;-0.0;-0.0;0.032357028824635814;0.0002963790233141242;0.007568677029982535;0.031950390296252226
1070;5350.0;-0.0;-0.0;-0.0;-0.0;0.02770324071221822;0.0006223477378669075;0.01626851075540986;0.02751172612137565
1071;5355.0;-0.0;-0.0;-0.0;-0.0;0.020849539503103323;0.0008668001682351183;0.024842714433945808;0.02118971906584948
1072;5360.0;-0.0;-0.0;-0.0;-0.0;0.013087029467733628;0.0009186303389955247;0.03203450132325419;0.013892005068136367
1073;5365.0;-0.0;-0.0;-0.0;-0.0;0.005706814876551679;0.000666732274724896;0.03658708468099888;0.006526220066698981
1074;5370.0;-0.0;8.673617379884035e-19;4.336808689942018e-19;1.2705494208814505e-21;1.3010426069826053e-18;0.0;0.03724367776484365;3.0357660829594124e-18
1075;5375.0;4.860463510959342e-06;0.0047229683405825475;0.001299077708889926;2.132727657174452e-06;-0.0;-0.0;0.03326144113363204;-0.0
1076;5380.0;6.316387900760819e-06;0.010179927552775485;0.0020825360413685395;4.480013101786679e-06;-0.0;-0.0;0.025953324550926252;-0.0
1077;5385.0;5.46303845698504e-06;0.016025097929800003;0.002347366217077349;6.241119696106015e-06;-0.0;-0.0;0.01714622508146826;-0.0
1078;5390.0;3.3956804672125815e-06;0.02191269976487728;0.002090559455657858;6.61531080240179e-06;-0.0;-0.0;0.00866703978999994;-0.0
1079;5395.0;1.2095792190240391e-06;0.027496953351228526;0.0013091069767515741;4.8018497829433455e-06;-0.0;-0.0;0.002342665741263214;-0.0
1080;5400.0;2.541098841762901e-21;0.0324320789820749;-0.0;-0.0;0.0;-0.0;3.469446951953614e-18;0.0
1081;5405.0;5.169102115968837e-07;0.03640439278606179;-0.0;-0.0;-0.0;0.004282340416111863;0.0028485379908457127;0.007329804259469429
1082;5410.0;2.1290857107743534e-06;0.039228594233531366;-0.0;-0.0;-0.0;0.009931453368286434;0.009628168578009761;0.01582236127505486
1083;5415.0;3.860004468367907e-06;0.04075147863025004;-0.0;-0.0;-0.0;0.016351046315738315;0.018461378985595023;0.024330933262765614
1084;5420.0;4.733144455213034e-06;0.04081984128198414;-0.0;-0.0;-0.0;0.022944826717682106;0.027470656437704404;0.03170878243861097
1085;5425.0;3.771983642145236e-06;0.03928047749450008;-0.0;-0.0;-0.0;0.029116502033332426;0.03477848815844082;0.03680917101860026
1086;5430.0;-0.0;0.0359801825735642;0.0;0.0;1.734723475976807e-18;0.034269779721903856;0.03850736137190715;0.03848536121874273
1087;5435.0;-0.0;0.030901773138052254;0.005854397338612187;2.9705089478650808e-05;0.005785061956681618;0.0379140155985448;0.03733262554040168;0.035996092011810046
1088;5440.0;-0.0;0.024572151059277406;0.013125466453968896;6.239856772078651e-05;0.013320499391642428;0.0399811589021388;0.03214107907900426;0.03022200939762316
1089;5445.0;-0.0;0.017654239521662226;0.020594615413946697;8.692761631019818e-05;0.021364147604008038;0.040508807227503205;0.02437238264099015;0.022449236132765418
1090;5450.0;-0.0;0.010810961709629235;0.027043252286422157;9.213941683067689e-05;0.02867384189290406;0.039534558169455336;0.015466196879634577;0.013963894973820098
1091;5455.0;-0.0;0.004705240807600981;0.03125278513927188;6.688115086601385e-05;0.034007417557456135;0.03709600932281256;0.006862182448212779;0.006052108677370527
1092;5460.0;1.3552527156068805e-20;-0.0;0.03200462204037239;-0.0;0.03612270989678984;0.033230758282392185;1.0842021724855044e-19;-0.0
1093;5465.0;2.7195507217790612e-05;-0.0;0.028563213278612647;-0.0;0.0341864926782982;0.028058884257454564;-0.0;-0.0
1094;5470.0;5.7201837264658615e-05;-0.0;0.022125178026931;-0.0;0.029001293542443837;0.022030392915032032;-0.0;-0.0
1095;5475.0;7.975222085345883e-05;-0.0;0.0143701776792782;-0.0;0.021778578597956816;0.015677771536599966;-0.0;-0.0
1096;5480.0;8.457988869704593e-05;-0.0;0.006977873629604952;-0.0;0.013729813953567144;0.009533507403633705;-0.0;-0.0
1097;5485.0;6.141807150827477e-05;-0.0;0.001627927271861976;-0.0;0.0060664657180048605;0.004130087797608599;-0.0;-0.0
1098;5490.0;-0.0;-0.0;6.938893903907228e-18;1.0842021724855044e-19;1.1926223897340549e-18;3.2526065174565133e-19;-0.0;-0.0
1099;5495.0;-0.0;0.001196744400821103;0.003196213138639396;0.0004137385250439372;-0.0;-0.0;0.0010823821586165474;-0.0
1100;5500.0;-0.0;0.001992458223147267;0.010008527735079055;0.0008690999349892247;-0.0;-0.0;0.0014925812610214943;-0.0
1101;5505.0;-0.0;0.0023288910806033665;0.01865136476728751;0.0012107455086466687;-0.0;-0.0;0.0014100199517885787;-0.0
1102;5510.0;-0.0;0.0021477925868142725;0.027339145213233298;0.0012833365248270752;-0.0;-0.0;0.0010141208754915346;-0.0
1103;5515.0;-0.0;0.0013909123554048598;0.034286290050884995;0.0009315342623412511;-0.0;-0.0;0.0004843066767040965;-0.0
1104;5520.0;-0.0;-0.0;0.0377072202582111;0.0;4.607859233063394e-19;1.0842021724855044e-19;1.5585406229479126e-19;-0.0
1105;5525.0;0.0003802201908374713;-0.0;0.0363525148269229;-0.0;0.0009536150390203297;0.0010574484489396208;-0.0;0.006295804847876202
1106;5530.0;0.0007986966359944459;-0.0;0.0311173848037026;-0.0;0.0013137561687273972;0.0017646417084180705;-0.0;0.01450572059120808
1107;5535.0;0.0011126710874800553;-0.0;0.02343319924897522;-0.0;0.001239444309400052;0.0020670366358493423;-0.0;0.023297504625027707
1108;5540.0;0.00117938529730343;-0.0;0.01473132722316568;-0.0;0.0008897003813171394;0.001910090088647426;-0.0;0.03133891434436714
1109;5545.0;0.0008560810174737022;-0.0;0.0064431377866989515;-0.0;0.0004235453047575066;0.001239258924226315;-0.0;0.037297707144258486
1110;5550.0;4.336808689942018e-19;1.734723475976807e-18;-0.0;-0.0;1.9651164376299768e-19;-0.0;2.710505431213761e-20;0.039841640419733766
1111;5555.0;-0.0;0.006851457866849865;-0.0;0.005918858062681314;-0.0;-0.0;0.0001050773260095814;0.038060751176095246
1112;5560.0;-0.0;0.015398614726592834;-0.0;0.013354790934487142;-0.0;-0.0;0.00016464712993582097;0.032734194859725785
1113;5565.0;-0.0;0.024225259338519906;-0.0;0.021081552146454068;-0.0;-0.0;0.00018131685553835075;0.02506340652727849
1114;5570.0;-0.0;0.03191518046192207;-0.0;0.02787289522961867;-0.0;-0.0;0.0001576939465768025;0.01624982123540639
1115;5575.0;-0.0;0.03705216685609037;-0.0;0.032502573715017545;-0.0;-0.0;9.638584681080834e-05;0.007494874040762541
1116;5580.0;-0.0;0.038220007280315736;-0.0;0.033744341133687246;1.6940658945086007e-20;0.0;0.0;4.336808689942018e-19
1117;5585.0;0.0054467979966735715;0.034546161072698645;-0.0;0.030828529669523444;6.846387307311922e-05;0.006137672221151958;-0.0;-0.0
1118;5590.0;0.012331837723991719;0.027332769886577214;-0.0;0.024811786117858035;9.43179743441119e-05;0.013812863993402787;-0.0;-0.0
1119;5595.0;0.019572235472370022;0.018425645954099065;-0.0;0.01720733592688201;8.89804707426373e-05;0.021775499211411344;-0.0;-0.0
1120;5600.0;0.02608510753222405;0.009670601507411763;-0.0;0.009528404544786345;6.386952919835439e-05;0.028775501769836485;-0.0;-0.0
1121;5605.0;0.03078757019396942;0.0029134487786628745;-0.0;0.0032882174197620155;3.040331664092227e-05;0.03356279556333709;-0.0;-0.0
1122;5610.0;0.032596739748021665;-0.0;-0.0;3.469446951953614e-18;8.470329472543003e-22;0.034887304486571985;0.0;0.0
1123;5615.0;0.030790606956675782;0.002168030076785654;0.0052066410300935;0.0007383005265700718;-0.0;0.03196139866636997;0.00038870040551759267;0.006173453100628284
1124;5620.0;0.02609066046974426;0.008223164607242105;0.012055394247842743;0.004822958412057121;-0.0;0.025847233158239453;0.000812478558079999;0.013039777874323595
1125;5625.0;0.01957926340891903;0.016362991862806552;0.019427382636247922;0.011135135861924812;-0.0;0.018069409249858857;0.0011284160257483316;0.01975050330361751
1126;5630.0;0.012338778895891979;0.02478510011491619;0.02620372917830923;0.01855599508163683;-0.0;0.010152528228906508;0.0011935943765837007;0.02545715837104158
1127;5635.0;0.005451570052355001;0.03168707763500825;0.03126555685702689;0.02596669827665687;-0.0;0.0036211913830607647;0.0008650951786472205;0.029311272059127407
1128;5640.0;3.3610267347050637e-18;0.0352665126945199;0.03349398865540104;0.03224840765244858;-0.0;0.0;0.0;0.03046437335040652
1129;5645.0;-0.0;0.03424861081220373;0.03211873018140208;0.036540019839304425;4.879184003340008e-06;0.0003814087483406369;-0.0;0.028377494265434094
1130;5650.0;-0.0;0.029469046496073622;0.02776381754288102;0.03901136916683186;6.695472090170139e-06;0.004129285820451331;-0.0;0.023749678976859524
1131;5655.0;-0.0;0.02229111150145893;0.021401869472659096;0.040090024389467176;6.28228099687081e-06;0.010175352789638801;-0.0;0.01758947469535584
1132;5660.0;-0.0;0.014078097583688897;0.014005504703557483;0.04020355426164658;4.473027459822409e-06;0.017451331229209763;-0.0;0.010905428631596024
1133;5665.0;-0.0;0.006193296498092827;0.0065473419683973865;0.03977952753780635;2.101128215405339e-06;0.02488894271247095;-0.0;0.004706087996253077
1134;5670.0;-0.0;1.951563910473908e-18;0.0;0.03924551297238271;6.352747104407253e-22;0.03141990881272907;0.0;-0.0
1135;5675.0;0.0008825442353434197;-0.0;-0.0;0.03893370547339099;-0.0;0.036155954245857116;0.005488721462709927;-0.0
1136;5680.0;0.0012349146725054614;-0.0;-0.0;0.038794804563162734;-0.0;0.03892881629799312;0.012425997574969861;-0.0
1137;5685.0;0.0011899783895191344;-0.0;-0.0;0.038684135917608616;-0.0;0.03975023539784147;0.019720321514715016;-0.0
1138;5690.0;0.0008806024644174434;-0.0;-0.0;0.038457025212639245;-0.0;0.038631951974106446;0.026280186459880586;-0.0
1139;5695.0;0.0004396539752333964;-0.0;-0.0;0.03796879812416529;-0.0;0.03558570645549244;0.03101408558840179;-0.0
1140;5700.0;-0.0;-0.0;0.0;0.03707478032809734;-0.0;0.030623239270703713;0.032830512078213824;-0.0
1141;5705.0;-0.0;9.769864867443516e-05;0.006703666351685761;0.03570630223375969;-0.0;0.023935618417056933;0.031002136127767792;-0.0
1142;5710.0;-0.0;-0.0;0.014316845033940147;0.03409871318413098;-0.0;0.016431222166317847;0.02625833601757841;-0.0
1143;5715.0;-0.0;-0.0;0.021748202035757343;0.03256336725560351;-0.0;0.009197756358864561;0.01969266704867633;-0.0
1144;5720.0;-0.0;-0.0;0.027906403346131495;0.031411618524569564;-0.0;0.0033229268350751084;0.012398684522092149;-0.0
1145;5725.0;-0.0;-0.0;0.03170011495405682;0.030954821067421437;-0.0;-0.0;0.005469943738856498;-0.0
1146;5730.0;-0.0;0.0;0.032038002848527446;0.03150432896055139;2.541098841762901e-21;-0.0;-0.0;1.734723475976807e-18
1147;5735.0;0.0004288663589779735;0.0032347994279450848;0.028289944464757574;0.033196171911170975;1.8021598496816127e-06;0.004275954733793373;-0.0;0.005958462947878204
1148;5740.0;0.0008564382040052961;0.00782159090153436;0.02167066302284144;0.03546508214976878;3.8539870790297504e-06;0.011553211298700202;-0.0;0.01367688016094269
1149;5745.0;0.0011550265128515641;0.013301246543510016;0.013856093189093366;0.037570467537652676;5.427583198390035e-06;0.020211317721035897;-0.0;0.021895724048641572
1150;5750.0;0.001196942263286373;0.019214638476614226;0.006522169629827583;0.038771735936130466;5.795049718108086e-06;0.028629822027115864;-0.0;0.029355467020422955
1151;5755.0;0.00085449643307932;0.02510263882358919;0.001344827011358368;0.038328295206510044;4.228488148529536e-06;0.03518827224325554;-0.0;0.03479658148573496
1152;5760.0;0.0;0.03050611970717708;0.0;0.035499553210099226;-0.0;0.0382662163957703;1.0842021724855044e-19;0.03695953985402568
1153;5765.0;-0.0;0.03501043643766925;0.0035782408105909276;0.029883053850510155;-0.0;0.036739045365381126;0.0007609641645509458;0.03499887718772742
1154;5770.0;-0.0;0.03837887707555369;0.010828571852066317;0.022428885200572055;-0.0;0.03146552145043124;0.0009750899535620094;0.02972537916120916
1155;5775.0;-0.0;0.04041921286886762;0.01991463308188551;0.01442527137541848;-0.0;0.023800249803669415;0.0008242168993228204;0.022363894101824117
1156;5780.0;-0.0;0.040939215065648175;0.029000064457507854;0.007160436490182927;-0.0;0.015097835577844415;0.0004901845341230044;0.01413927033692545
1157;5785.0;-0.0;0.03974665491393258;0.03624850593639271;0.0019226046599989232;-0.0;0.006712883925705022;0.00015483239025218857;0.006276356193866349
1158;5790.0;0.0;0.03664930366175797;0.03982359747599941;-0.0;2.710505431213761e-20;-0.0;3.2526065174565133e-19;-0.0
1159;5795.0;0.005266582671151275;0.03160632249730434;0.03843852701709043;0.00222132276427057;2.6411209639787827e-05;-0.0;0.00014713368133802403;-0.0
1160;5800.0;0.0119152032299932;0.02518243236932292;0.03300467443364084;0.007577177762698659;5.548434585852661e-05;-0.0;0.00047610689496567493;-0.0
1161;5805.0;0.018895335572085517;0.018093744166707754;0.02498296758292882;0.014598645944123167;7.729960083006679e-05;-0.0;0.0008063998872643249;-0.0
1162;5810.0;0.02515645359298793;0.011056368778352855;0.015834334322232548;0.021816808257383014;8.193716672825877e-05;-0.0;0.0009574929046153474;-0.0
1163;5815.0;0.029648031188260197;0.004786417093152261;0.007019702508830215;0.027762745651317138;5.947723572695305e-05;-0.0;0.0007488661934001151;-0.0
1164;5820.0;0.03131954225346201;1.0842021724855044e-18;5.421010862427522e-19;0.030967539074764426;-0.0;1.0842021724855044e-19;-0.0;3.2526065174565133e-19
1165;5825.0;0.029475563694965436;-0.0;-0.0;0.030377210173923964;-0.0;0.0014597482581627515;-0.0;0.001439380010071479
1166;5830.0;0.024841084462391794;-0.0;-0.0;0.026597543384435485;-0.0;0.0023103792453291905;-0.0;0.002318855955784252
1167;5835.0;0.018496196516174786;-0.0;-0.0;0.020649263839298954;-0.0;0.002570806437297728;-0.0;0.002626541882385908
1168;5840.0;0.011520991816748035;-0.0;-0.0;0.013553096671514248;-0.0;0.0022599433098667685;-0.0;0.002350551835124027
1169;5845.0;0.0049955623245452226;-0.0;-0.0;0.006329767014081291;-0.0;0.0013967033388347244;-0.0;0.0014789998592461965
1170;5850.0;-0.0;1.8973538018496328e-19;-0.0;6.505213034913027e-19;1.0842021724855044e-19;-0.0;0.0;-0.0
1171;5855.0;-0.0;0.0007375912308334347;0.001096015138895707;-0.0;0.0003679547751073481;-0.0;0.005434446266442295;-0.0
1172;5860.0;-0.0;0.0010096840824451413;0.0015033120142192724;-0.0;0.0007729268549403431;-0.0;0.012510638344078414;-0.0
1173;5865.0;-0.0;0.000944124970001388;0.0014096247819810922;-0.0;0.0010767668284225459;-0.0;0.0203496443867964;-0.0
1174;5870.0;-0.0;0.0006687603086684362;0.0010026875981915576;-0.0;0.0011413252844775157;-0.0;0.028072532548484287;-0.0
1175;5875.0;-0.0;0.0003114365136125522;0.0004702346188610626;-0.0;0.0008284528120288139;-0.0;0.034800370983030134;-0.0
1176;5880.0;-0.0;1.3552527156068805e-20;-0.0;0.0;-0.0;-0.0;0.03965422784432196;3.469446951953614e-18
1177;5885.0;-0.0;-0.0;-0.0;0.0060554168820379185;-0.0;0.00600595301682828;0.042004053631955425;0.006724588704629535
1178;5890.0;-0.0;-0.0;-0.0;0.012959250396361338;-0.0;0.01352769907928661;0.04221532822835661;0.015157764196509079
1179;5895.0;-0.0;-0.0;-0.0;0.019845748746553447;-0.0;0.021394800918193235;0.04090241386165926;0.023982759800799232
1180;5900.0;-0.0;-0.0;-0.0;0.025849160136197417;-0.0;0.028436821264366398;0.03867967275999708;0.03188280884266059
1181;5905.0;-0.0;-0.0;-0.0;0.030103732768876467;-0.0;0.033483322848624375;0.03616146715150379;0.03754114464725377
1182;5910.0;0.0;0.0;-0.0;0.03174371484817374;-0.0;0.035363868401785375;0.033962159264313084;0.03964100053973934
1183;5915.0;0.005428655555169793;-0.0;-0.0;0.03018948835034096;0.005270981633918458;0.03330330964543834;0.03257689999293491;0.03731110464180852
1184;5920.0;0.012502663787437225;-0.0;-0.0;0.02600597034230392;0.011933699559749277;0.028107654264254787;0.03202399489738402;0.031462164261275
1185;5925.0;0.020080055826215307;-0.0;-0.0;0.02004421166365699;0.018940137782580694;0.02097819893367698;0.032202538204051466;0.0234503815024831
1186;5930.0;0.02701886280091702;-0.0;-0.0;0.013155263153994465;0.025242280307500954;0.013116240329147094;0.033011624139328205;0.014631958469777093
1187;5935.0;0.03217711584095541;-0.0;-0.0;0.006190175652910696;0.029792111139598322;0.005723075126107363;0.03435034692960526;0.006363097267501292
1188;5940.0;0.03441284607574341;-0.0;2.168404344971009e-19;1.3010426069826053e-18;0.03154161428396099;4.336808689942018e-19;0.03611780080127361;-0.0
1189;5945.0;0.032942862450336015;0.0004504884267654161;0.00045494772866471616;-0.0;0.029792112375340893;-0.0;0.03815655774935931;-0.0
1190;5950.0;0.02841908517235586;0.0009566795641378957;0.0009710347431967696;-0.0;0.025242282567144524;-0.0;0.04008310084342864;-0.0
1191;5955.0;0.021852212265067585;0.0013416498511325161;0.0013659222605962424;-0.0;0.018940140642442083;-0.0;0.04145739092168295;-0.0
1192;5960.0;0.014252941751735774;0.001428475726764355;0.0014572714978632166;-0.0;0.011933702384303734;-0.0;0.04183938882232352;-0.0
1193;5965.0;0.006631971655625047;0.0010402336300484915;0.0010627436719977757;-0.0;0.0052709835757996475;-0.0;0.040789055383551744;-0.0
1194;5970.0;1.734723475976807e-18;0.0;-0.0;0.0;1.0842021724855044e-19;-0.0;0.0378663514435689;8.673617379884035e-19
1195;5975.0;-0.0;-0.0;-0.0;0.007107979313069216;-0.0;-0.0;0.03283323712660637;-0.0
1196;5980.0;-0.0;-0.0;-0.0;0.015368508016672238;-0.0;-0.0;0.026259669701015592;-0.0
1197;5985.0;-0.0;-0.0;-0.0;0.023667024761251664;-0.0;-0.0;0.018917605721178093;-0.0
1198;5990.0;-0.0;-0.0;-0.0;0.030888968197250084;-0.0;-0.0;0.011579001741475328;-0.0
1199;5995.0;-0.0;-0.0;-0.0;0.03591977697511012;-0.0;-0.0;0.005015814316288802;-0.0
1200;6000.0;1.734723475976807e-18;0.0;1.734723475976807e-18;0.03764488974527432;-0.0;8.673617379884035e-19;7.589415207398531e-19;-0.0
1201;6005.0;0.006347631063786631;0.006657066882759008;0.0068122500045589745;0.03533789092378979;0.0008284635806426753;0.004021895650423297;-0.0;0.005730500866695808
1202;6010.0;0.01356634739268355;0.015067548148482426;0.015378961544000733;0.0298249479891215;0.0011413478809131593;0.009615797623860582;-0.0;0.013222324169312391
1203;6015.0;0.02072605408500764;0.023901824074456453;0.02429585570554631;0.022320374185338922;0.001076798286897793;0.016204396426678827;-0.0;0.021235621797935932
1204;6020.0;0.02689665623907579;0.03183027493796728;0.03215865357641673;0.014038482756511506;0.0007729601846829173;0.023210382565244998;-0.0;0.028530545642652602
1205;6025.0;0.031148058953204882;0.03752328101630113;0.03756307624383306;0.0061935869467087115;0.0003679789603548727;0.0300564465459261;-0.0;0.03386724759354863
1206;6030.0;0.0325501673257118;0.039651222586744174;0.039104844795016275;-0.0;1.6940658945086007e-19;0.03616527887508908;1.6263032587282567e-19;0.03600587954071015
1207;6035.0;0.030501394223929924;0.03733311968180614;0.03589542059243931;-0.0;-0.0;0.04102188289180664;0.0007110903566544061;0.034112858619639655
1208;6040.0;0.025714183591258717;0.03148255135489071;0.02910922609958245;-0.0;-0.0;0.04436051326597437;0.0009266507000657775;0.028979662947504762
1209;6045.0;0.01922948714011416;0.02346173641462518;0.020436424055177926;-0.0;-0.0;0.04597773750019362;0.0008050014331700697;0.021804035886889443
1210;6050.0;0.01208825658291221;0.014632893669636724;0.01156717719795788;-0.0;-0.0;0.04567012309706567;0.0005044629589032351;0.013783720800377595
1211;6055.0;0.005331443632068835;0.00635824192855259;0.004191648266654513;-0.0;-0.0;0.04323423755919189;0.00018335568020122738;0.006116461050553138
1212;6060.0;-0.0;-0.0;8.673617379884035e-19;-0.0;2.879912020664621e-20;0.03846664838917356;2.168404344971009e-19;5.421010862427522e-19
